incident_id,date,month,site_id,region,service_type,severity,status,start_time,resolved_time,duration_minutes,affected_customers,root_cause,assigned_team,escalation_level,recommended_action
INC-2026-00632,2026-01-23,2026-01,SITE-0237,Yogyakarta,Voice,Medium,Resolved,2026-01-23T01:49:00,2026-01-23T03:50:00,121,131,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-00697,2026-01-23,2026-01,SITE-0249,Palembang,Enterprise VPN,Medium,Resolved,2026-01-23T23:46:00,2026-01-24T03:11:00,205,85,Core router instability,Field Operations,1,Assign service assurance follow-up
INC-2026-01333,2026-01-23,2026-01,SITE-0210,Balikpapan,IPTV,Low,Closed,2026-01-23T00:25:00,2026-01-23T01:06:00,41,51,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01564,2026-01-23,2026-01,SITE-0090,Balikpapan,IPTV,High,Resolved,2026-01-23T23:11:00,2026-01-24T04:43:00,332,406,Fiber cut,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-02067,2026-01-23,2026-01,SITE-0201,Jakarta,Voice,High,Resolved,2026-01-23T16:28:00,2026-01-23T22:06:00,338,333,Access node congestion,NOC Core,2,Escalate to regional operations lead
INC-2026-02175,2026-01-23,2026-01,SITE-0236,Semarang,Cloud Connectivity,Medium,Resolved,2026-01-23T20:49:00,2026-01-23T23:06:00,137,275,Access node congestion,Field Operations,1,Assign service assurance follow-up
INC-2026-00020,2026-01-24,2026-01,SITE-0187,Yogyakarta,Voice,Low,Closed,2026-01-24T00:28:00,2026-01-24T00:58:00,30,23,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00253,2026-01-24,2026-01,SITE-0243,Surabaya,Voice,Medium,Resolved,2026-01-24T12:53:00,2026-01-24T14:49:00,116,207,Configuration drift,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00472,2026-01-24,2026-01,SITE-0017,Yogyakarta,IPTV,Low,Open,2026-01-24T17:39:00,,37,32,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01431,2026-01-24,2026-01,SITE-0210,Balikpapan,IPTV,Medium,Resolved,2026-01-24T10:25:00,2026-01-24T13:45:00,200,166,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-01622,2026-01-24,2026-01,SITE-0016,Semarang,Enterprise VPN,High,Closed,2026-01-24T04:02:00,2026-01-24T10:15:00,373,98,Core router instability,Field Operations,2,Escalate to regional operations lead
INC-2026-01758,2026-01-24,2026-01,SITE-0163,Surabaya,Cloud Connectivity,Low,Closed,2026-01-24T04:05:00,2026-01-24T05:19:00,74,57,Core router instability,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01782,2026-01-24,2026-01,SITE-0212,Bandung,Cloud Connectivity,Low,Resolved,2026-01-24T13:35:00,2026-01-24T14:35:00,60,41,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00089,2026-01-25,2026-01,SITE-0001,Jakarta,IPTV,Low,Resolved,2026-01-25T02:20:00,2026-01-25T02:55:00,35,62,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00165,2026-01-25,2026-01,SITE-0108,Denpasar,Fiber Internet,Low,Resolved,2026-01-25T20:10:00,2026-01-25T21:11:00,61,37,Planned maintenance overrun,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00301,2026-01-25,2026-01,SITE-0089,Palembang,IPTV,Low,Closed,2026-01-25T03:57:00,2026-01-25T04:53:00,56,37,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00827,2026-01-25,2026-01,SITE-0132,Bandung,Fiber Internet,Medium,Closed,2026-01-25T03:06:00,2026-01-25T05:12:00,126,46,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-00846,2026-01-25,2026-01,SITE-0014,Medan,Voice,High,Resolved,2026-01-25T20:47:00,2026-01-26T01:35:00,288,233,Power outage,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01026,2026-01-25,2026-01,SITE-0005,Makassar,Fiber Internet,Medium,Resolved,2026-01-25T22:27:00,2026-01-26T00:14:00,107,124,Planned maintenance overrun,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01078,2026-01-25,2026-01,SITE-0249,Palembang,Enterprise VPN,Medium,Closed,2026-01-25T11:12:00,2026-01-25T13:38:00,146,34,Access node congestion,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01484,2026-01-25,2026-01,SITE-0105,Makassar,Fiber Internet,Low,Resolved,2026-01-25T05:36:00,2026-01-25T06:33:00,57,48,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01948,2026-01-25,2026-01,SITE-0073,Surabaya,Cloud Connectivity,Medium,Resolved,2026-01-25T15:56:00,2026-01-25T18:43:00,167,101,Customer premises equipment,Enterprise Support,1,Assign service assurance follow-up
INC-2026-02010,2026-01-25,2026-01,SITE-0164,Medan,Voice,Medium,Open,2026-01-25T14:04:00,,159,123,Customer premises equipment,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00226,2026-01-26,2026-01,SITE-0084,Medan,Mobile Broadband,Medium,Resolved,2026-01-26T18:01:00,2026-01-26T20:43:00,162,144,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-00392,2026-01-26,2026-01,SITE-0232,Bandung,Enterprise VPN,Low,Resolved,2026-01-26T23:08:00,2026-01-27T00:11:00,63,2,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00660,2026-01-26,2026-01,SITE-0136,Semarang,Cloud Connectivity,Medium,Closed,2026-01-26T12:45:00,2026-01-26T15:19:00,154,80,Fiber cut,NOC Core,1,Assign service assurance follow-up
INC-2026-00802,2026-01-26,2026-01,SITE-0018,Denpasar,Cloud Connectivity,Low,Closed,2026-01-26T06:50:00,2026-01-26T07:50:00,60,17,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00866,2026-01-26,2026-01,SITE-0079,Palembang,Enterprise VPN,Low,Resolved,2026-01-26T16:31:00,2026-01-26T17:25:00,54,17,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00944,2026-01-26,2026-01,SITE-0104,Medan,Cloud Connectivity,Medium,Resolved,2026-01-26T08:57:00,2026-01-26T10:55:00,118,82,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-01062,2026-01-26,2026-01,SITE-0002,Bandung,Mobile Broadband,Low,Resolved,2026-01-26T04:27:00,2026-01-26T04:50:00,23,32,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01312,2026-01-26,2026-01,SITE-0054,Medan,Enterprise VPN,Low,Closed,2026-01-26T11:43:00,2026-01-26T12:50:00,67,16,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01482,2026-01-26,2026-01,SITE-0220,Balikpapan,Fiber Internet,Low,Closed,2026-01-26T21:57:00,2026-01-26T22:52:00,55,37,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00708,2026-01-27,2026-01,SITE-0019,Palembang,Enterprise VPN,Medium,Closed,2026-01-27T14:07:00,2026-01-27T16:19:00,132,102,Planned maintenance overrun,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01819,2026-01-27,2026-01,SITE-0204,Medan,Cloud Connectivity,High,Closed,2026-01-27T16:25:00,2026-01-27T23:35:00,430,560,Access node congestion,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00085,2026-01-28,2026-01,SITE-0102,Bandung,Enterprise VPN,High,Closed,2026-01-28T10:38:00,2026-01-28T15:36:00,298,308,Planned maintenance overrun,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00139,2026-01-28,2026-01,SITE-0196,Semarang,Fiber Internet,Low,Resolved,2026-01-28T02:30:00,2026-01-28T03:16:00,46,33,Core router instability,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00247,2026-01-28,2026-01,SITE-0237,Yogyakarta,Voice,Medium,Closed,2026-01-28T14:34:00,2026-01-28T17:38:00,184,88,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-00393,2026-01-28,2026-01,SITE-0173,Surabaya,Voice,Medium,Resolved,2026-01-28T08:55:00,2026-01-28T10:50:00,115,123,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00461,2026-01-28,2026-01,SITE-0168,Denpasar,Cloud Connectivity,Low,Resolved,2026-01-28T07:48:00,2026-01-28T09:03:00,75,18,Fiber cut,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00490,2026-01-28,2026-01,SITE-0090,Balikpapan,IPTV,Low,Resolved,2026-01-28T05:59:00,2026-01-28T06:52:00,53,35,Planned maintenance overrun,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00789,2026-01-28,2026-01,SITE-0159,Palembang,Mobile Broadband,Medium,Resolved,2026-01-28T06:30:00,2026-01-28T09:01:00,151,111,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01057,2026-01-28,2026-01,SITE-0010,Balikpapan,Cloud Connectivity,Medium,Closed,2026-01-28T02:24:00,2026-01-28T05:36:00,192,79,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00063,2026-01-29,2026-01,SITE-0112,Bandung,Voice,Medium,Resolved,2026-01-29T18:25:00,2026-01-29T19:48:00,83,117,Core router instability,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00320,2026-01-29,2026-01,SITE-0061,Jakarta,Cloud Connectivity,Medium,Resolved,2026-01-29T23:12:00,2026-01-30T02:29:00,197,70,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00411,2026-01-29,2026-01,SITE-0174,Medan,Mobile Broadband,Low,Resolved,2026-01-29T02:17:00,2026-01-29T03:17:00,60,17,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00543,2026-01-29,2026-01,SITE-0047,Yogyakarta,Mobile Broadband,Medium,Resolved,2026-01-29T14:51:00,2026-01-29T17:22:00,151,180,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-00604,2026-01-29,2026-01,SITE-0094,Medan,Voice,Medium,Resolved,2026-01-29T11:58:00,2026-01-29T13:18:00,80,124,Fiber cut,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01670,2026-01-29,2026-01,SITE-0047,Yogyakarta,Mobile Broadband,High,Resolved,2026-01-29T05:48:00,2026-01-29T12:36:00,408,492,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00167,2026-01-30,2026-01,SITE-0095,Makassar,IPTV,Medium,Resolved,2026-01-30T15:30:00,2026-01-30T18:46:00,196,90,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00546,2026-01-30,2026-01,SITE-0031,Jakarta,Cloud Connectivity,Low,Closed,2026-01-30T13:30:00,2026-01-30T14:14:00,44,59,Access node congestion,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00607,2026-01-30,2026-01,SITE-0091,Jakarta,Enterprise VPN,Low,Resolved,2026-01-30T07:54:00,2026-01-30T08:48:00,54,25,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00736,2026-01-30,2026-01,SITE-0245,Makassar,Voice,Critical,Resolved,2026-01-30T01:03:00,2026-01-30T08:12:00,429,778,Backhaul packet loss,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00815,2026-01-30,2026-01,SITE-0013,Surabaya,Mobile Broadband,Medium,Resolved,2026-01-30T15:43:00,2026-01-30T17:56:00,133,72,Core router instability,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01033,2026-01-30,2026-01,SITE-0127,Yogyakarta,Mobile Broadband,Low,Resolved,2026-01-30T18:18:00,2026-01-30T19:13:00,55,52,Backhaul packet loss,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00223,2026-01-31,2026-01,SITE-0148,Denpasar,Mobile Broadband,Low,Resolved,2026-01-31T17:49:00,2026-01-31T18:22:00,33,29,Planned maintenance overrun,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00605,2026-01-31,2026-01,SITE-0180,Balikpapan,Voice,Low,Resolved,2026-01-31T23:18:00,2026-02-01T00:12:00,54,48,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00622,2026-01-31,2026-01,SITE-0235,Makassar,Voice,Low,Closed,2026-01-31T22:32:00,2026-01-31T23:34:00,62,27,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00677,2026-01-31,2026-01,SITE-0122,Bandung,Enterprise VPN,Medium,Closed,2026-01-31T14:52:00,2026-01-31T16:42:00,110,44,Backhaul packet loss,NOC Core,1,Assign service assurance follow-up
INC-2026-00698,2026-01-31,2026-01,SITE-0047,Yogyakarta,Mobile Broadband,Low,Resolved,2026-01-31T18:11:00,2026-01-31T18:58:00,47,41,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00860,2026-01-31,2026-01,SITE-0143,Surabaya,Mobile Broadband,Medium,Resolved,2026-01-31T03:03:00,2026-01-31T05:54:00,171,148,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01228,2026-01-31,2026-01,SITE-0243,Surabaya,Voice,Medium,Resolved,2026-01-31T18:01:00,2026-01-31T20:33:00,152,120,Customer premises equipment,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01486,2026-01-31,2026-01,SITE-0190,Balikpapan,IPTV,Low,Resolved,2026-01-31T10:09:00,2026-01-31T11:10:00,61,43,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01520,2026-01-31,2026-01,SITE-0121,Jakarta,Voice,Medium,Resolved,2026-01-31T02:08:00,2026-01-31T04:17:00,129,108,Access node congestion,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00626,2026-02-01,2026-02,SITE-0193,Surabaya,IPTV,Medium,Resolved,2026-02-01T06:56:00,2026-02-01T09:42:00,166,106,Backhaul packet loss,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01137,2026-02-01,2026-02,SITE-0151,Jakarta,Voice,Low,Resolved,2026-02-01T22:10:00,2026-02-01T23:19:00,69,41,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00123,2026-02-02,2026-02,SITE-0145,Makassar,Mobile Broadband,Medium,Resolved,2026-02-02T05:07:00,2026-02-02T06:58:00,111,157,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00674,2026-02-02,2026-02,SITE-0194,Medan,Fiber Internet,Medium,Closed,2026-02-02T17:21:00,2026-02-02T18:48:00,87,222,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00716,2026-02-02,2026-02,SITE-0033,Surabaya,Voice,Medium,Closed,2026-02-02T17:39:00,2026-02-02T19:42:00,123,132,Backhaul packet loss,NOC Core,1,Assign service assurance follow-up
INC-2026-00899,2026-02-02,2026-02,SITE-0035,Makassar,Mobile Broadband,Low,Resolved,2026-02-02T08:52:00,2026-02-02T09:54:00,62,32,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00987,2026-02-02,2026-02,SITE-0045,Makassar,Fiber Internet,Medium,Closed,2026-02-02T09:43:00,2026-02-02T11:17:00,94,175,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01996,2026-02-02,2026-02,SITE-0010,Balikpapan,Cloud Connectivity,Low,Resolved,2026-02-02T12:13:00,2026-02-02T13:01:00,48,32,Access node congestion,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02157,2026-02-02,2026-02,SITE-0041,Jakarta,Cloud Connectivity,High,Resolved,2026-02-02T15:30:00,2026-02-02T22:00:00,390,671,Power outage,Field Operations,2,Escalate to regional operations lead
INC-2026-00204,2026-02-03,2026-02,SITE-0164,Medan,Voice,High,Closed,2026-02-03T21:53:00,2026-02-04T02:20:00,267,298,Customer premises equipment,NOC Core,2,Escalate to regional operations lead
INC-2026-00332,2026-02-03,2026-02,SITE-0046,Semarang,Cloud Connectivity,High,Resolved,2026-02-03T16:09:00,2026-02-03T22:40:00,391,183,Power outage,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00455,2026-02-03,2026-02,SITE-0136,Semarang,Cloud Connectivity,Low,Escalated,2026-02-03T07:20:00,,50,40,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01045,2026-02-03,2026-02,SITE-0113,Surabaya,Fiber Internet,Critical,Resolved,2026-02-03T20:19:00,2026-02-04T04:17:00,478,873,Access node congestion,NOC Core,3,Open command bridge and dispatch field team
INC-2026-01072,2026-02-03,2026-02,SITE-0169,Palembang,IPTV,Medium,Resolved,2026-02-03T14:12:00,2026-02-03T15:32:00,80,68,Planned maintenance overrun,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01952,2026-02-03,2026-02,SITE-0147,Yogyakarta,Fiber Internet,Medium,Resolved,2026-02-03T14:07:00,2026-02-03T16:08:00,121,98,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-00078,2026-02-04,2026-02,SITE-0242,Bandung,Enterprise VPN,Low,Resolved,2026-02-04T01:13:00,2026-02-04T02:25:00,72,14,Backhaul packet loss,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00354,2026-02-04,2026-02,SITE-0111,Jakarta,Fiber Internet,Critical,Closed,2026-02-04T14:40:00,2026-02-04T21:07:00,387,671,Access node congestion,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00822,2026-02-04,2026-02,SITE-0161,Jakarta,Fiber Internet,Low,Closed,2026-02-04T14:26:00,2026-02-04T15:16:00,50,31,Planned maintenance overrun,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00940,2026-02-04,2026-02,SITE-0040,Balikpapan,Voice,Medium,Closed,2026-02-04T04:27:00,2026-02-04T07:36:00,189,129,Backhaul packet loss,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00968,2026-02-04,2026-02,SITE-0214,Medan,Cloud Connectivity,High,Resolved,2026-02-04T05:01:00,2026-02-04T10:15:00,314,529,Power outage,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01513,2026-02-04,2026-02,SITE-0233,Surabaya,Voice,High,Closed,2026-02-04T22:53:00,2026-02-05T04:04:00,311,426,Customer premises equipment,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00023,2026-02-05,2026-02,SITE-0001,Jakarta,IPTV,Medium,Resolved,2026-02-05T14:44:00,2026-02-05T16:20:00,96,212,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-01103,2026-02-05,2026-02,SITE-0036,Semarang,Enterprise VPN,High,Resolved,2026-02-05T16:42:00,2026-02-06T02:23:00,581,248,Backhaul packet loss,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01117,2026-02-05,2026-02,SITE-0214,Medan,Cloud Connectivity,High,Resolved,2026-02-05T19:55:00,2026-02-06T01:41:00,346,509,Configuration drift,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01177,2026-02-05,2026-02,SITE-0029,Palembang,Voice,Medium,Closed,2026-02-05T13:27:00,2026-02-05T16:34:00,187,107,Configuration drift,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01632,2026-02-05,2026-02,SITE-0014,Medan,Voice,High,Resolved,2026-02-05T17:46:00,2026-02-05T23:56:00,370,256,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-02012,2026-02-05,2026-02,SITE-0145,Makassar,Mobile Broadband,Low,Closed,2026-02-05T18:12:00,2026-02-05T19:05:00,53,54,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02161,2026-02-05,2026-02,SITE-0210,Balikpapan,IPTV,Medium,Closed,2026-02-05T14:12:00,2026-02-05T16:41:00,149,164,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00194,2026-02-06,2026-02,SITE-0221,Jakarta,Cloud Connectivity,Medium,Resolved,2026-02-06T18:08:00,2026-02-06T20:01:00,113,112,Fiber cut,NOC Core,1,Assign service assurance follow-up
INC-2026-00792,2026-02-06,2026-02,SITE-0222,Bandung,Mobile Broadband,Medium,Resolved,2026-02-06T02:38:00,2026-02-06T05:49:00,191,82,Configuration drift,NOC Core,1,Assign service assurance follow-up
INC-2026-00870,2026-02-06,2026-02,SITE-0246,Semarang,Mobile Broadband,Medium,Resolved,2026-02-06T05:45:00,2026-02-06T08:31:00,166,101,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
